cbsa,geoid,msa,STATE,January_2021_LaborForce,January_2021_URate,NUMBER_AIRPORTS,AIRPORT,CODE,NS_DOMESTIC,NS_INTERNATIONAL,NS_TOTAL,Avg. Local Sales Tax,State Sales Tax,Total Sales Tax,Property Tax per Capita,Property Tax Rank,Property Tax Throw Back,Taxable Wages Rate,New Employers Rate,Taxable Wage Base,Payroll Tax Notes,Individual Tax Rate,Individual Tax Brackets,Graduated Individual Tax,Franchise Tax Rate,Corporate Tax Rate,Corporate Tax Brackets,Graduated Corporate Tax,STATE_CODB,Fortune 500,Fortune 1000,HOUSING_PERMITS1,HOUSING_PERMITS2,PERMIT_CHANGE,SCORE,TOTPOP_CY,TOTPOP_FY,POP_ANNUAL_GROWTH,MEDAGE_CY,MEDHHINC_CY,HOME_VALUE,COLLEGE_DEGREE,DIV_INDEX,URBAN_AREA,COMP_INDEX,GROCERY,HOUSING,UTILITIES,TRANSPORTATION,HEALTH_CARE,MISC,APT_RENT,PHYSICAL_SCIENCES_ENROLLMENT,BIO_LIFE_ENROLLMENT,BUSINESS_MGMT_ENROLLMENT,EDUCATION_ENROLLMENT,ENGINEERING_ENROLLMENT,LAW_ENROLLMENT,MEDICINE_ENROLLMENT,ENROLLMENT,COMPLETIONS,NUMBER_OF_COLLEGES,MSA_CODB,UNIT_LABOR_COST,ENERGY_COST,STATE_LOCAL_TAX,OFFICE_RENT,JAN_RAIN,JAN_SNOW,JAN_TEMP_MAX,JAN_TEMP_MIN,JULY_RAIN,JULY_SNOW,JULY_TEMP_MAX,JULY_TEMP_MIN,geometry
44300,4244300,"State College, PA",PA,71455.0,6.1,0,None,None,0,0,0,0.34,6.0,6.34,1528.0,25.0,No,1.29 - 9.93%,3.69,10000.0,"Includes 5.4% surcharge, 0.00% interest tax factor and 0.50% additional contribution tax",3.07,1.0,No,No entity-level tax measured by net worth/capital value.,9.99,1.0,No,94.0,0.0,0.0,265.0,257.0,-0.03,73.0,167509.0,173370.0,0.69,31.0,56304.0,233700.0,0.466,29.6,,,,,,,,,,2159.0,1836.0,9012.0,2281.0,9917.0,429.0,449.0,70595.0,16562.0,4.0,89.0,94.0,96.0,98.0,66.0,2.8,12.7,33.0,16.0,3.8,0.0,82.0,57.0,POINT (14.00383962113441 3.535008728663006)
44420,5144420,"Staunton-Waynesboro, VA",VA,59357.0,4.8,0,None,None,0,0,0,0.35,5.3,5.65,1652.0,16.0,No,0.11 - 6.21%,2.51,8000.0,Includes 0.01% pool cost charge,5.75,4.0,Yes,No entity-level tax measured by net worth/capital value.,6.0,1.0,No,101.0,0.0,0.0,232.0,174.0,-0.25,,125860.0,129130.0,0.51,44.0,54173.0,205725.0,0.275,30.3,,,,,,,,,,7.0,37.0,132.0,223.0,0.0,0.0,69.0,,,,108.0,148.0,79.0,76.0,66.0,2.7,4.9,42.0,23.0,3.9,0.0,84.0,63.0,POINT (13.53088730458401 0.61895972328674)
44700,0644700,"Stockton-Lodi, CA",CA,330115.0,10.0,0,None,None,0,0,0,1.41,7.25,8.66,1607.0,20.0,Yes,1.50 - 6.20%,3.4,7000.0,Plus 0.1% employment training tax assessed on most employers,13.3,10.0,Yes,No entity-level tax measured by net worth/capital value.,8.84,1.0,No,112.0,0.0,0.0,2920.0,1869.0,-0.36,70.0,766311.0,804323.0,0.97,34.0,65263.0,367486.0,0.196,87.4,Stockton CA,119.7,114.1,133.5,145.4,127.0,98.9,105.0,1572.0,48.0,298.0,745.0,536.0,745.0,747.0,0.0,,,,126.0,99.0,210.0,97.0,91.0,3.2,0.0,55.0,38.0,0.0,0.0,93.0,59.0,POINT (-19.04237504738747 1.834126893470485)
44940,4544940,"Sumter, SC",SC,43695.0,6.1,0,None,None,0,0,0,1.46,6.0,7.46,1201.0,32.0,No,0.06 - 5.46%,0.55,14000.0,Includes solvency surcharge and 0.06% contingency assessment,7.0,6.0,Yes,"1 mill on the total capital and paid-in surplus plus $15, but no less than $25.",5.0,1.0,No,95.0,0.0,0.0,279.0,283.0,0.014,,146254.0,148606.0,0.32,39.0,44544.0,124717.0,0.189,59.0,,,,,,,,,,0.0,110.0,136.0,78.0,0.0,0.0,0.0,6872.0,585.0,3.0,83.0,93.0,88.0,87.0,51.0,3.9,0.5,56.0,34.0,5.2,0.0,91.0,70.0,POINT (13.35908301870939 -3.885683290484388)
45060,3645060,"Syracuse, NY",NY,300884.0,7.2,1,Syracuse,SYR,21,0,21,4.52,4.0,8.52,2902.0,4.0,No,0.60 - 7.90%,3.2,11600.0,"*2019, Includes 0.075% Re-employment Service Fund rate",8.82,8.0,Yes,"Capital value tax is part of overall franchise tax calculation that is based on the greater of the business income base, the capital tax base, or the fixed dollar minimum tax.",6.5,1.0,No,98.0,0.0,0.0,570.0,257.0,-0.549,94.0,663748.0,655821.0,-0.24,40.0,59478.0,141500.0,0.33,36.4,,,,,,,,,,980.0,3066.0,5833.0,2331.0,2644.0,539.0,643.0,77221.0,14635.0,16.0,83.0,82.0,90.0,129.0,60.0,3.2,36.2,30.0,14.0,3.7,0.0,79.0,60.0,POINT (14.80568426088551 6.033362099085187)
45220,1245220,"Tallahassee, FL",FL,192655.0,4.9,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,0.0,2073.0,961.0,-0.536,100.0,395814.0,411332.0,0.77,34.0,50842.0,210499.0,0.401,60.3,Tallahassee FL,97.0,109.3,92.3,87.1,100.9,104.4,96.3,1132.0,1268.0,5000.0,7558.0,2440.0,2627.0,1111.0,482.0,74735.0,17180.0,4.0,106.0,106.0,145.0,82.0,66.0,4.7,0.0,63.0,39.0,6.9,0.0,91.0,71.0,POINT (10.52809329802664 -7.731066798474735)
45300,1245300,"Tampa-St. Petersburg-Clearwater, FL",FL,1560047.0,4.6,2,"Tampa, St. Petersburg/Clearwater",TPA/PIE,112,10,122,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,4.0,5.0,14228.0,14667.0,0.031,86.0,3207422.0,3419882.0,1.29,43.0,55996.0,216679.0,0.314,61.1,Tampa FL,95.8,104.1,85.7,101.1,100.1,97.8,97.7,1296.0,1230.0,7385.0,22342.0,5909.0,4837.0,0.0,656.0,231194.0,39500.0,25.0,95.0,101.0,99.0,82.0,80.0,2.8,0.0,71.0,50.0,7.7,0.0,91.0,74.0,POINT (12.39983430242719 -9.737167713572276)
45460,1845460,"Terre Haute, IN",IN,71707.0,5.5,0,None,None,0,0,0,0.0,7.0,7.0,1041.0,35.0,No,0.50 - 7.40%,,9500.0,,3.23,1.0,No,No entity-level tax measured by net worth/capital value.,5.5,1.0,No,94.0,0.0,0.0,85.0,24.0,-0.718,41.0,189842.0,189628.0,-0.02,40.0,50334.0,107848.0,0.21,21.7,,,,,,,,,,209.0,291.0,1917.0,1672.0,2018.0,0.0,0.0,18852.0,3501.0,6.0,84.0,91.0,93.0,102.0,51.0,2.2,5.7,35.0,18.0,4.6,0.0,86.0,63.0,POINT (7.097523656361283 1.090448026235377)
45500,0545500,"Texarkana, TX-AR",TX,,,0,None,None,0,0,0,1.94,6.25,8.19,1872.0,13.0,,0.31 - 6.31%,2.7,9000.0,,0.0,1.0,No,"Revised franchise tax, otherwise known as margin tax, on total revenues.",0.0,1.0,No,92.0,0.0,0.0,83.0,31.0,-0.627,,153835.0,155674.0,0.24,40.0,44892.0,120912.0,0.192,54.8,Texarkana TX-AR,86.4,96.4,69.6,88.3,79.0,91.7,96.4,911.0,0.0,157.0,464.0,277.0,56.0,0.0,0.0,8130.0,1002.0,2.0,87.0,94.0,80.0,83.0,79.0,3.6,0.9,54.0,33.0,3.6,0.0,93.0,72.0,POINT (1.94338105639392 -5.25354536859961)
45540,1245540,"The Villages, FL",FL,32032.0,6.0,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,0.0,2076.0,2657.0,0.28,,138456.0,166317.0,3.73,62.0,54801.0,269637.0,0.331,38.9,,,,,,,,,,,,,,,,,,,,109.0,139.0,85.0,82.0,80.0,,,,,,,,,POINT (12.65089977797474 -9.125143836778184)
45780,3945780,"Toledo, OH",OH,292458.0,6.4,0,None,None,0,0,0,1.42,5.75,7.17,1316.0,30.0,,0.30 - 9.40%,2.7,9000.0,,4.8,5.0,Yes,No entity-level tax measured by net worth/capital value.,0.0,1.0,No,98.0,4.0,5.0,785.0,769.0,-0.02,89.0,650531.0,649343.0,-0.04,39.0,52700.0,143525.0,0.286,45.5,,,,,,,,,,683.0,1872.0,5766.0,7050.0,2768.0,298.0,711.0,67375.0,11024.0,14.0,93.0,97.0,115.0,104.0,55.0,1.9,9.2,32.0,18.0,3.6,0.0,84.0,63.0,POINT (9.708543246631542 3.484736597609316)
45820,2045820,"Topeka, KS",KS,124104.0,6.2,0,None,None,0,0,0,2.18,6.5,8.68,1552.0,23.0,Yes,0.00 - 7.10%,2.7,14000.0,Includes solvency adjustment rate,5.7,3.0,Yes,No entity-level tax measured by net worth/capital value.,7.0,2.0,Yes,99.0,0.0,0.0,330.0,248.0,-0.248,35.0,234430.0,232793.0,-0.14,40.0,54194.0,147092.0,0.297,44.4,Topeka KS,87.1,90.1,77.4,97.1,95.0,98.6,87.5,765.0,78.0,187.0,720.0,468.0,1.0,323.0,0.0,8519.0,1563.0,3.0,95.0,102.0,102.0,97.0,68.0,0.9,4.6,38.0,17.0,4.3,0.0,88.0,67.0,POINT (0.615179849133914 0.34583935029936)
45940,3445940,"Trenton, NJ",NJ,202566.0,6.3,0,None,None,0,0,0,-0.03,6.63,6.6,3276.0,2.0,No,0.40 - 5.40%,2.8,35300.0,Includes Workforce Dev/Supplemental Workforce,10.75,7.0,Yes,No entity-level tax measured by net worth/capital value.,10.5,4.0,Yes,115.0,1.0,2.0,180.0,181.0,0.006,69.0,377488.0,381262.0,0.2,39.0,82482.0,317021.0,0.45,74.7,,,,,,,,,,793.0,1025.0,7018.0,3013.0,2075.0,0.0,0.0,,,,103.0,105.0,104.0,109.0,96.0,3.3,6.1,39.0,22.0,5.0,0.0,86.0,64.0,POINT (16.43265979228598 3.391651135481637)
46060,0446060,"Tucson, AZ",AZ,496225.0,7.0,1,Tucson,TUS,15,0,15,2.8,5.6,8.4,1099.0,34.0,No,0.05 - 12.85%,2.0,7000.0,,4.5,4.0,Yes,No entity-level tax measured by net worth/capital value.,4.9,1.0,No,104.0,0.0,0.0,3240.0,3183.0,-0.018,100.0,1066136.0,1112948.0,0.86,39.0,54382.0,226625.0,0.332,73.0,Tucson AZ,99.9,103.5,93.7,101.4,96.8,101.3,103.6,955.0,1689.0,4603.0,6639.0,1884.0,2129.0,374.0,757.0,87127.0,14391.0,8.0,101.0,107.0,118.0,84.0,73.0,1.1,0.3,65.0,38.0,2.6,0.0,98.0,72.0,POINT (-12.78527206970055 -5.547530618298853)
46140,4046140,"Tulsa, OK",OK,483745.0,5.3,1,Tulsa,TUL,18,0,18,4.44,4.5,8.94,730.0,49.0,Yes,0.10 - 5.50%,1.5,18700.0,,5.0,6.0,Yes,"$1.25 for each $1,000 of capital used, invested, or employed in the state, but no less than $250 or more than $20,000.",6.0,1.0,No,94.0,3.0,7.0,2845.0,3371.0,0.185,34.0,1009195.0,1043025.0,0.66,38.0,56188.0,156293.0,0.278,61.7,Tulsa OK,85.0,94.2,62.0,94.5,86.5,94.3,95.5,680.0,236.0,794.0,2881.0,620.0,1421.0,381.0,0.0,50578.0,6296.0,15.0,86.0,103.0,68.0,69.0,76.0,1.8,3.1,48.0,25.0,3.4,0.0,93.0,70.0,POINT (0.330927928192237 -2.473974978415781)
46220,0146220,"Tuscaloosa, AL",AL,115011.0,4.5,0,None,None,0,0,0,5.22,4.0,9.22,582.0,50.0,Yes,0.65 - 6.80%,2.7,8000.0,Includes 0.06% employment security assessment,5.0,3.0,Yes,"""Business privilege tax imposed at following graduated rates based on taxable net worth: $0-$0.999: $0.25 per $1,000 net worth $1-$199,999: $1.00 per $1,000 net worth $200,000-$499,999: $1.25 per $1,000 $500,000-$2,499,999: $1.50 per $1,000 net worth $2.5 million or more: $1.75 per $1,000 net worth. $100 minimum tax; $15,000 maximum tax.""",6.5,1.0,No,100.0,0.0,0.0,578.0,485.0,-0.161,34.0,255154.0,262498.0,0.57,35.0,51295.0,165841.0,0.279,55.9,,,,,,,,,,579.0,1466.0,8541.0,2879.0,4456.0,425.0,0.0,50423.0,10387.0,5.0,93.0,106.0,106.0,67.0,59.0,5.5,0.2,56.0,34.0,4.9,0.0,92.0,71.0,POINT (7.309125316270488 -5.336587324580022)
46340,4846340,"Tyler, TX",TX,109335.0,6.7,0,None,None,0,0,0,1.94,6.25,8.19,1872.0,13.0,,0.31 - 6.31%,2.7,9000.0,,0.0,1.0,No,"Revised franchise tax, otherwise known as margin tax, on total revenues.",0.0,1.0,No,92.0,0.0,0.0,478.0,392.0,-0.18,,238203.0,251155.0,1.06,37.0,58470.0,176927.0,0.273,66.8,Tyler TX,92.2,91.0,79.9,107.2,96.3,99.3,96.6,1225.0,77.0,336.0,1869.0,393.0,645.0,0.0,0.0,30142.0,5129.0,5.0,92.0,96.0,99.0,80.0,78.0,3.4,0.2,58.0,36.0,2.8,0.0,93.0,72.0,POINT (1.077634695297424 -6.36473693841884)
46520,1546520,"Urban Honolulu, HI",HI,450070.0,8.8,1,Honolulu,HNL,34,20,54,0.44,4.0,4.44,1236.0,31.0,Yes,0.00 - 5.60%,2.4,48100.0,,11.0,12.0,Yes,No entity-level tax measured by net worth/capital value.,6.4,3.0,Yes,125.0,0.0,3.0,983.0,970.0,-0.013,,995251.0,1008505.0,0.26,39.0,84148.0,703607.0,0.361,81.0,Honolulu HI,198.6,170.9,332.3,202.2,144.4,113.3,127.8,3315.0,525.0,2772.0,6245.0,2760.0,1327.0,321.0,268.0,66661.0,10276.0,16.0,140.0,103.0,265.0,106.0,83.0,4.9,0.0,79.0,64.0,3.3,0.0,85.0,71.0,POINT (-11.44549 -10.000548)
46540,3646540,"Utica-Rome, NY",NY,127439.0,7.6,0,None,None,0,0,0,4.52,4.0,8.52,2902.0,4.0,No,0.60 - 7.90%,3.2,11600.0,"*2019, Includes 0.075% Re-employment Service Fund rate",8.82,8.0,Yes,"Capital value tax is part of overall franchise tax calculation that is based on the greater of the business income base, the capital tax base, or the fixed dollar minimum tax.",6.5,1.0,No,98.0,0.0,0.0,183.0,8.0,-0.956,,298987.0,294122.0,-0.33,43.0,54108.0,127095.0,0.257,33.3,,,,,,,,,,150.0,257.0,806.0,196.0,150.0,0.0,0.0,25050.0,4449.0,9.0,84.0,86.0,90.0,129.0,56.0,3.8,40.5,27.0,7.0,4.3,0.0,77.0,56.0,POINT (15.41047051532747 6.303792892912137)
46660,1346660,"Valdosta, GA",GA,66036.0,4.9,0,None,None,0,0,0,3.31,4.0,7.31,1161.0,33.0,No,0.04 - 7.56%,2.7,9500.0,Includes 0.06% administrative assessment except lowest and highest rates,5.75,6.0,Yes,"Graduated tax from minimum of $125 to maximum of $5,000 on net worth exceeding $100,000.",5.75,1.0,No,94.0,0.0,0.0,1039.0,1072.0,0.032,,150909.0,156998.0,0.79,33.0,36633.0,150213.0,0.249,61.0,Valdosta GA,90.4,96.2,76.7,96.4,100.4,100.6,93.6,786.0,267.0,727.0,832.0,2021.0,0.0,0.0,0.0,20479.0,2477.0,3.0,88.0,108.0,87.0,81.0,45.0,,,,,,,,,POINT (11.35658877546516 -7.181059990211631)
46700,0646700,"Vallejo-Fairfield, CA",CA,201208.0,8.6,0,None,None,0,0,0,1.41,7.25,8.66,1607.0,20.0,Yes,1.50 - 6.20%,3.4,7000.0,Plus 0.1% employment training tax assessed on most employers,13.3,10.0,Yes,No entity-level tax measured by net worth/capital value.,8.84,1.0,No,112.0,0.0,0.0,954.0,816.0,-0.145,81.0,445432.0,461384.0,0.71,38.0,86010.0,428738.0,0.276,83.3,,,,,,,,,,0.0,0.0,154.0,144.0,194.0,0.0,0.0,,,,138.0,122.0,210.0,97.0,102.0,5.2,0.0,55.0,39.0,0.0,0.0,94.0,59.0,POINT (-19.45533802495732 2.295833870968331)
47020,4847020,"Victoria, TX",TX,44239.0,8.3,0,None,None,0,0,0,1.94,6.25,8.19,1872.0,13.0,,0.31 - 6.31%,2.7,9000.0,,0.0,1.0,No,"Revised franchise tax, otherwise known as margin tax, on total revenues.",0.0,1.0,No,92.0,0.0,0.0,,,,,100528.0,103331.0,0.55,38.0,51390.0,167702.0,0.21,69.2,,,,,,,,,,0.0,204.0,1745.0,319.0,0.0,0.0,0.0,10453.0,1456.0,2.0,98.0,111.0,110.0,80.0,62.0,2.5,0.1,65.0,43.0,3.9,0.0,94.0,74.0,POINT (-0.586028729604639 -9.977471021874102)
47220,3447220,"Vineland-Bridgeton, NJ",NJ,64242.0,9.7,0,None,None,0,0,0,-0.03,6.63,6.6,3276.0,2.0,No,0.40 - 5.40%,2.8,35300.0,Includes Workforce Dev/Supplemental Workforce,10.75,7.0,Yes,No entity-level tax measured by net worth/capital value.,10.5,4.0,Yes,115.0,0.0,0.0,70.0,136.0,0.943,,152466.0,149683.0,-0.37,37.0,52230.0,169209.0,0.163,78.1,,,,,,,,,,,,,,,,,4149.0,568.0,1.0,104.0,108.0,137.0,109.0,56.0,3.3,4.6,41.0,24.0,3.9,0.0,86.0,67.0,POINT (16.32733360933825 2.380785747212359)
47260,3747260,"Virginia Beach-Norfolk-Newport News, VA-NC",VA,,,1,Norfolk,ORF,28,0,28,0.35,5.3,5.65,1652.0,16.0,No,0.11 - 6.21%,2.51,8000.0,Includes 0.01% pool cost charge,5.75,4.0,Yes,No entity-level tax measured by net worth/capital value.,6.0,1.0,No,101.0,3.0,3.0,4168.0,4245.0,0.018,54.0,1802762.0,1840228.0,0.41,37.0,64793.0,258089.0,0.332,63.0,Hampton Roads-SE Virginia VA,96.1,97.3,91.0,103.0,92.3,93.8,99.0,1200.0,998.0,3348.0,7322.0,4923.0,1922.0,1044.0,576.0,144692.0,22791.0,33.0,93.0,115.0,79.0,76.0,68.0,3.5,2.0,49.0,31.0,5.1,0.0,88.0,70.0,POINT (15.85541792090014 -0.324241279990418)
47300,0647300,"Visalia-Porterville, CA",CA,194739.0,11.3,0,None,None,0,0,0,1.41,7.25,8.66,1607.0,20.0,Yes,1.50 - 6.20%,3.4,7000.0,Plus 0.1% employment training tax assessed on most employers,13.3,10.0,Yes,No entity-level tax measured by net worth/capital value.,8.84,1.0,No,112.0,0.0,0.0,1206.0,1572.0,0.303,62.0,474490.0,488388.0,0.58,31.0,50253.0,235315.0,0.154,82.0,,,,,,,,,,,,,,,,,,,,105.0,102.0,140.0,97.0,73.0,4.7,11.6,53.0,32.0,0.2,0.0,91.0,60.0,POINT (-17.58525832719429 -0.330024956854264)
47380,4847380,"Waco, TX",TX,129001.0,6.1,0,None,None,0,0,0,1.94,6.25,8.19,1872.0,13.0,,0.31 - 6.31%,2.7,9000.0,,0.0,1.0,No,"Revised franchise tax, otherwise known as margin tax, on total revenues.",0.0,1.0,No,92.0,0.0,0.0,764.0,624.0,-0.183,25.0,282527.0,295622.0,0.91,35.0,48924.0,154221.0,0.242,71.7,Waco TX,89.7,79.6,76.6,103.5,90.6,93.9,99.8,925.0,400.0,2209.0,3909.0,811.0,874.0,384.0,0.0,47682.0,8448.0,4.0,94.0,106.0,99.0,80.0,68.0,2.2,0.1,58.0,35.0,1.9,0.0,95.0,74.0,POINT (-0.46260637207293 -7.308051408018647)
47460,5347460,"Walla Walla, WA",WA,31072.0,6.0,0,None,None,0,0,0,2.71,6.5,9.21,1498.0,26.0,,0.13 - 7.73%,,52700.0,Includes employment administrative fund and social cost surtaxes,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,0.0,1.0,No,96.0,0.0,0.0,225.0,111.0,-0.507,,62639.0,64501.0,0.59,38.0,51810.0,289239.0,0.31,55.8,,,,,,,,,,116.0,285.0,179.0,100.0,273.0,0.0,0.0,9712.0,1555.0,5.0,97.0,98.0,107.0,89.0,85.0,1.8,3.3,41.0,28.0,0.4,0.0,88.0,57.0,POINT (-14.97428185202654 9.362578406985412)
47580,1347580,"Warner Robins, GA",GA,87490.0,4.5,0,None,None,0,0,0,3.31,4.0,7.31,1161.0,33.0,No,0.04 - 7.56%,2.7,9500.0,Includes 0.06% administrative assessment except lowest and highest rates,5.75,6.0,Yes,"Graduated tax from minimum of $125 to maximum of $5,000 on net worth exceeding $100,000.",5.75,1.0,No,94.0,0.0,0.0,895.0,996.0,0.113,,188183.0,199908.0,1.22,36.0,56705.0,167359.0,0.28,62.6,,,,,,,,,,27.0,240.0,263.0,305.0,0.0,0.0,0.0,15206.0,1186.0,2.0,82.0,89.0,87.0,80.0,59.0,4.6,0.1,57.0,34.0,4.3,0.0,91.0,70.0,POINT (10.74219517466097 -5.590075543658712)
47900,1147900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",DC,,,2,"Washington Dulles, Washington National",IAD/DCA,172,56,228,0.0,6.0,6.0,,,,1.60 -7.00%,2.7,9000.0,Plus 0.2% administrative funding assessment,8.95,6.0,Yes,No entity-level tax measured by net worth/capital value.,8.25,10.0,Yes,106.0,17.0,31.0,13588.0,12528.0,-0.078,,6298330.0,6627605.0,1.02,38.0,103891.0,432787.0,0.528,75.5,Washington-Arlington-Alexandria DC-VA,159.0,115.7,271.4,113.2,105.5,92.8,121.6,3033.0,2708.0,9263.0,68430.0,11632.0,11486.0,6689.0,1956.0,583551.0,95276.0,74.0,110.0,104.0,79.0,87.0,141.0,3.0,7.0,42.0,24.0,3.9,0.0,86.0,66.0,POINT (14.66352324387671 1.485374593711674)
47940,1947940,"Waterloo-Cedar Falls, IA",IA,83334.0,4.7,0,None,None,0,0,0,0.94,6.0,6.94,1632.0,17.0,No,0.013,0.0,30600.0,26,8.53,9.0,Yes,No entity-level tax measured by net worth/capital value.,12.0,4.0,Yes,91.0,0.0,0.0,261.0,96.0,-0.632,67.0,170793.0,172797.0,0.23,38.0,56308.0,156553.0,0.298,33.1,Waterloo-Cedar Falls IA,87.4,93.3,78.6,86.2,101.4,102.1,86.9,725.0,147.0,972.0,2404.0,2601.0,74.0,0.0,0.0,22590.0,4390.0,6.0,87.0,90.0,106.0,96.0,57.0,0.9,7.6,26.0,8.0,4.8,0.0,83.0,62.0,POINT (3.046968711568187 3.912162214459151)
48060,3648060,"Watertown-Fort Drum, NY",NY,43035.0,7.1,0,None,None,0,0,0,4.52,4.0,8.52,2902.0,4.0,No,0.60 - 7.90%,3.2,11600.0,"*2019, Includes 0.075% Re-employment Service Fund rate",8.82,8.0,Yes,"Capital value tax is part of overall franchise tax calculation that is based on the greater of the business income base, the capital tax base, or the fixed dollar minimum tax.",6.5,1.0,No,98.0,0.0,0.0,138.0,129.0,-0.065,18.0,117481.0,114797.0,-0.46,35.0,52804.0,159294.0,0.24,39.1,,,,,,,,,,,,,,,,,4500.0,564.0,1.0,85.0,84.0,103.0,129.0,51.0,2.9,31.1,29.0,9.0,3.0,0.0,79.0,60.0,POINT (14.65635563426051 6.816036405589786)
48140,5548140,"Wausau, WI",WI,72490.0,3.5,0,None,None,0,0,0,0.46,5.0,5.46,1655.0,14.0,Yes,0.00- 12.00%,,14000.0,Includes solvency surtax,7.65,4.0,Yes,No entity-level tax measured by net worth/capital value.,7.9,1.0,No,101.0,0.0,0.0,274.0,180.0,-0.343,,164516.0,166003.0,0.18,42.0,61160.0,168073.0,0.248,22.4,,,,,,,,,,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,,89.0,98.0,88.0,108.0,65.0,1.0,13.5,23.0,6.0,3.8,0.0,80.0,59.0,POINT (4.870165300666673 6.531198197063815)
48260,3948260,"Weirton-Steubenville, WV-OH",WV,,,0,None,None,0,0,0,0.41,6.0,6.41,948.0,42.0,No,1.50 - 8.50%,2.7,12000.0,,6.5,5.0,Yes,No entity-level tax measured by net worth/capital value.,6.5,1.0,No,94.0,0.0,0.0,24.0,0.0,-1.0,,118487.0,114702.0,-0.65,47.0,44404.0,95784.0,0.184,16.3,,,,,,,,,,46.0,111.0,360.0,491.0,29.0,0.0,0.0,31007.0,1786.0,5.0,88.0,89.0,118.0,103.0,46.0,,,,,,,,,POINT (11.96190264949799 2.628708895556334)
48300,5348300,"Wenatchee, WA",WA,61593.0,7.0,0,None,None,0,0,0,2.71,6.5,9.21,1498.0,26.0,,0.13 - 7.73%,,52700.0,Includes employment administrative fund and social cost surtaxes,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,0.0,1.0,No,96.0,0.0,0.0,626.0,539.0,-0.139,,124090.0,131156.0,1.11,39.0,55948.0,331411.0,0.263,66.7,Wenatchee WA,106.9,102.4,112.3,79.4,117.2,122.9,107.1,1106.0,,,,,,,,5302.0,846.0,1.0,80.0,104.0,32.0,89.0,79.0,3.1,21.0,34.0,23.0,0.4,0.0,85.0,55.0,POINT (-15.776639795973 11.16463523029014)
48540,3948540,"Wheeling, WV-OH",WV,,,0,None,None,0,0,0,0.41,6.0,6.41,948.0,42.0,No,1.50 - 8.50%,2.7,12000.0,,6.5,5.0,Yes,No entity-level tax measured by net worth/capital value.,6.5,1.0,No,94.0,0.0,0.0,9.0,1.0,-0.889,63.0,141970.0,137857.0,-0.59,46.0,49225.0,116772.0,0.227,14.0,,,,,,,,,,59.0,266.0,741.0,815.0,40.0,0.0,0.0,10019.0,1288.0,5.0,87.0,100.0,86.0,101.0,53.0,3.0,8.0,37.0,21.0,4.2,0.0,84.0,63.0,POINT (11.92597261208353 2.20086516983858)
48660,4848660,"Wichita Falls, TX",TX,63985.0,6.9,0,None,None,0,0,0,1.94,6.25,8.19,1872.0,13.0,,0.31 - 6.31%,2.7,9000.0,,0.0,1.0,No,"Revised franchise tax, otherwise known as margin tax, on total revenues.",0.0,1.0,No,92.0,0.0,0.0,117.0,12.0,-0.897,,153399.0,152439.0,-0.13,37.0,49797.0,118919.0,0.235,58.3,Wichita Falls TX,89.3,89.7,82.1,109.0,86.9,97.2,89.3,808.0,96.0,242.0,851.0,226.0,273.0,0.0,0.0,7039.0,1474.0,1.0,88.0,96.0,99.0,80.0,59.0,1.4,1.1,55.0,29.0,1.8,0.0,97.0,72.0,POINT (-1.591912248502049 -4.938483084567137)
48620,2048620,"Wichita, KS",KS,321216.0,6.8,0,None,None,0,0,0,2.18,6.5,8.68,1552.0,23.0,Yes,0.00 - 7.10%,2.7,14000.0,Includes solvency adjustment rate,5.7,3.0,Yes,No entity-level tax measured by net worth/capital value.,7.0,2.0,Yes,99.0,1.0,1.0,1223.0,916.0,-0.251,31.0,651374.0,664844.0,0.41,36.0,56607.0,152368.0,0.317,53.4,Wichita KS,89.2,96.3,67.1,97.7,92.0,94.4,100.2,771.0,433.0,747.0,3620.0,2396.0,2914.0,0.0,0.0,47720.0,5993.0,14.0,94.0,102.0,102.0,97.0,64.0,0.9,2.9,43.0,21.0,3.5,0.0,92.0,69.0,POINT (-0.512873172878638 -1.066737911278745)
